incident_id,incident_date,sector,region,attack_type,threat_actor,records_affected,downtime_hours,ransom_demand_usd,detection_time_hours,severity_score,response_team_size,regulatory_fine_usd,resolved_within_7_days,data_exfiltration,zero_day_used
INC-01081,2024-09-20,Technology,Europe,Insider Threat,Hacktivist,73566,31.73,17751,40.69,7.67,12,36773,0,1,0
INC-01082,2023-10-18,Energy,Latin America,Ransomware,Unknown,140769,18.63,59192,33.78,6.37,2,3422,1,1,0
INC-01083,2023-08-16,Energy,Asia Pacific,Malware,Unknown,134693,45.25,0,39.16,6.66,10,0,0,0,1
INC-01084,2023-08-10,Government,North America,Malware,Insider,102556,0.5,10257,29.1,4.97,7,0,1,0,0
INC-01085,2023-09-15,Education,Middle East & Africa,Ransomware,Cybercriminal Group,75042,20.25,135878,23.01,3.54,8,24431,1,0,0
INC-01086,2021-11-17,Finance,Europe,DDoS,Cybercriminal Group,58763,22.76,0,54.61,5.26,11,12016,0,0,0
INC-01087,2022-06-02,Government,Europe,Supply Chain,State-Sponsored,363574,32.4,2366,53.23,7.13,10,50685,0,0,1
INC-01088,2021-06-07,Education,Middle East & Africa,DDoS,Cybercriminal Group,156686,17.05,60959,13.93,4.53,15,19344,1,0,0
INC-01089,2022-12-17,Healthcare,Middle East & Africa,Phishing,Hacktivist,134652,48.63,470,29.02,7.71,20,52166,1,1,0
INC-01090,2022-08-18,Government,Europe,DDoS,Hacktivist,407534,4.04,70157,31.56,4.92,8,37467,0,0,0
INC-01091,2021-08-04,Healthcare,Asia Pacific,Malware,Insider,79538,23.39,99962,62.47,8.82,4,253375,0,1,0
INC-01092,2021-01-03,Manufacturing,North America,Insider Threat,Hacktivist,9346,30.25,0,44.82,5.69,12,19286,0,1,0
INC-01093,2024-09-13,Government,North America,Credential Theft,Hacktivist,104232,28.83,37747,50.92,7.25,9,76716,0,1,0
INC-01094,2024-03-09,Manufacturing,North America,Insider Threat,State-Sponsored,56316,28.02,0,21.59,5.78,14,33297,1,1,0
INC-01095,2024-11-23,Finance,Latin America,Malware,State-Sponsored,36463,0.8,0,38.33,3.42,4,32115,1,0,0
INC-01096,2024-02-03,Energy,Middle East & Africa,Phishing,Unknown,502747,4.89,9195,25.95,4.86,8,0,1,0,0
INC-01097,2023-02-28,Energy,Europe,Supply Chain,State-Sponsored,153782,43.75,148604,2.21,7.07,9,0,1,1,0
INC-01098,2023-04-28,Finance,Asia Pacific,Malware,Insider,40946,28.15,0,1,4.5,6,0,0,0,0
INC-01099,2024-06-27,Healthcare,Asia Pacific,DDoS,Cybercriminal Group,52236,0.5,0,20.05,5.34,7,0,1,0,1
INC-01100,2021-02-09,Energy,North America,Supply Chain,Hacktivist,37500,13.53,69416,1,6.47,8,39066,0,1,1
INC-01101,2023-06-09,Government,Latin America,Credential Theft,Cybercriminal Group,20506,9.23,174280,29.54,5.56,10,0,1,1,0
INC-01102,2023-10-02,Manufacturing,Asia Pacific,DDoS,Unknown,30675,27.67,0,61.25,5.51,9,29721,0,0,0
INC-01103,2024-08-15,Education,Latin America,Insider Threat,Insider,29964,0.5,73491,42.15,5.12,10,2879,0,1,0
INC-01104,2021-01-08,Retail,North America,Supply Chain,Hacktivist,65223,0.5,34917,20.2,2.95,10,0,1,0,0
INC-01105,2024-08-18,Manufacturing,Asia Pacific,Supply Chain,Hacktivist,142455,23.62,30751,52.62,6.77,10,0,1,1,0
INC-01106,2023-12-31,Finance,Asia Pacific,Credential Theft,Unknown,167779,33.44,8769,16.87,6.88,11,92229,0,1,0
INC-01107,2022-03-29,Manufacturing,Latin America,Malware,Insider,155854,18.19,21266,32.71,3.57,9,16334,1,0,0
INC-01108,2022-07-08,Retail,Asia Pacific,Ransomware,Hacktivist,37986,32.55,18581,35.78,6.49,16,0,0,1,0
INC-01109,2022-01-13,Healthcare,Latin America,Credential Theft,Insider,56573,18.89,0,42.78,6.17,15,30980,1,0,0
INC-01110,2024-10-23,Education,Europe,Ransomware,Cybercriminal Group,451089,11.57,13277,11.36,6.5,8,1513,1,1,0
INC-01111,2023-09-11,Energy,Latin America,Insider Threat,Cybercriminal Group,84640,26.37,47914,40.6,5.85,12,0,0,0,1
INC-01112,2021-06-29,Finance,Europe,DDoS,Unknown,117260,39.97,130073,17.76,8.61,11,3337,0,1,0
INC-01113,2023-04-16,Healthcare,Asia Pacific,Insider Threat,Hacktivist,84120,13.83,25890,79.07,7.94,10,106751,0,1,0
INC-01114,2022-07-03,Technology,Latin America,Insider Threat,State-Sponsored,78173,50.21,47201,36.04,7.65,8,21203,1,1,0
INC-01115,2022-06-04,Manufacturing,Middle East & Africa,Supply Chain,State-Sponsored,63077,29.73,93334,28.88,5.06,10,5629,1,0,0
INC-01116,2023-02-17,Technology,Latin America,Malware,Unknown,23447,9.45,0,52.75,7.12,10,17358,0,1,1
INC-01117,2021-07-21,Technology,North America,Phishing,Hacktivist,46674,40.3,82568,31.36,6.24,7,32832,0,0,0
INC-01118,2021-11-21,Retail,North America,DDoS,Unknown,25948,25.95,4172,31.89,5.12,11,39614,1,0,0
INC-01119,2021-02-17,Energy,Middle East & Africa,Ransomware,Cybercriminal Group,115265,25.07,51387,32.75,6.3,12,44628,0,1,0
INC-01120,2022-12-14,Healthcare,Latin America,Phishing,Cybercriminal Group,121088,38.85,62236,9.88,5.41,17,59090,1,0,0
INC-01121,2023-03-14,Retail,North America,Phishing,Cybercriminal Group,48422,32.5,56141,46.06,6.26,10,7820,0,0,0
INC-01122,2023-02-07,Finance,Latin America,Malware,Unknown,445066,9.46,83651,25.65,5.01,19,355,1,0,0
INC-01123,2021-02-08,Technology,Middle East & Africa,Credential Theft,Cybercriminal Group,470106,35.05,21491,40.78,7.0,5,39400,1,0,0
INC-01124,2021-09-30,Technology,Middle East & Africa,Supply Chain,Cybercriminal Group,55583,23.27,23652,44.82,5.75,10,18897,0,1,0
INC-01125,2024-11-10,Retail,Europe,Ransomware,Unknown,105298,0.5,27595,32.16,4.65,16,13711,1,1,0
INC-01126,2023-02-12,Finance,Europe,Malware,Hacktivist,72511,0.5,70142,79.73,4.8,10,0,0,0,0
INC-01127,2025-01-03,Manufacturing,Middle East & Africa,Phishing,Hacktivist,12325,0.5,56611,63.42,4.45,18,0,1,1,0
INC-01128,2024-04-18,Technology,Europe,Phishing,Cybercriminal Group,29351,12.59,0,1,3.03,16,0,1,0,0
INC-01129,2025-02-07,Education,Asia Pacific,DDoS,Hacktivist,52978,16.32,0,19.75,4.08,8,49940,1,0,0
INC-01130,2022-08-27,Technology,Asia Pacific,DDoS,Insider,60306,46.79,100807,86.07,7.9,7,11495,1,0,0
INC-01131,2022-05-01,Finance,Middle East & Africa,Insider Threat,Hacktivist,80349,23.82,0,16.62,6.86,4,152900,1,1,0
INC-01132,2023-08-24,Technology,Latin America,Supply Chain,State-Sponsored,16854,0.5,0,66.73,5.8,9,48465,1,1,0
INC-01133,2023-06-22,Education,Middle East & Africa,Supply Chain,State-Sponsored,64573,0.5,4779,79.61,3.31,15,1387,0,0,0
INC-01134,2022-03-17,Retail,Asia Pacific,Credential Theft,Cybercriminal Group,97469,17.68,0,66.94,7.04,9,0,0,1,0
INC-01135,2021-05-08,Finance,Middle East & Africa,Credential Theft,Cybercriminal Group,176398,59.58,64934,5.67,8.91,13,5718,0,1,0
INC-01136,2023-11-17,Government,North America,Supply Chain,Cybercriminal Group,102167,32.31,48310,47.12,5.37,10,32609,1,0,0
INC-01137,2024-12-10,Technology,Latin America,Ransomware,Insider,33673,27.84,241464,58.84,7.69,11,7889,0,1,0
INC-01138,2023-02-21,Energy,Asia Pacific,DDoS,Cybercriminal Group,26628,32.36,89324,48.9,8.13,11,0,0,1,0
INC-01139,2023-11-24,Energy,Middle East & Africa,Insider Threat,Hacktivist,86600,30.5,86211,54.86,4.97,8,1881,0,0,0
INC-01140,2022-05-24,Manufacturing,Latin America,Ransomware,Cybercriminal Group,42781,36.2,192171,32.74,6.5,12,0,0,1,0
INC-01141,2023-08-19,Finance,Latin America,Malware,Unknown,328140,34.29,12814,42.0,7.81,8,47158,0,0,0
INC-01142,2024-11-29,Government,North America,Ransomware,Cybercriminal Group,169345,25.36,227169,54.77,7.03,11,106747,1,1,0
INC-01143,2023-02-19,Manufacturing,Europe,Insider Threat,State-Sponsored,77981,28.66,122230,21.22,5.53,13,45858,1,1,0
INC-01144,2024-06-14,Energy,Latin America,Credential Theft,Hacktivist,22792,22.42,83483,24.39,6.87,16,31499,0,1,0
INC-01145,2024-01-02,Manufacturing,Asia Pacific,Phishing,Hacktivist,224402,36.5,0,50.55,7.33,12,358,0,1,0
INC-01146,2021-12-13,Government,North America,DDoS,State-Sponsored,89532,11.29,21870,29.8,2.96,14,42236,1,0,0
INC-01147,2023-01-02,Education,Latin America,Malware,Cybercriminal Group,39453,70.27,70476,34.19,7.54,8,11575,0,0,0
INC-01148,2022-08-04,Retail,Asia Pacific,Phishing,State-Sponsored,58828,12.49,19109,34.89,3.25,12,14586,1,0,0
INC-01149,2023-12-20,Education,Middle East & Africa,Credential Theft,State-Sponsored,1143724,39.82,0,35.7,9.65,13,14925,1,1,0
INC-01150,2023-09-14,Finance,Asia Pacific,Malware,State-Sponsored,29789,22.32,65792,23.76,3.95,8,37015,1,0,0
INC-01151,2022-06-03,Technology,North America,Malware,Hacktivist,31551,17.96,0,26.88,6.38,7,67569,1,0,1
INC-01152,2023-08-28,Technology,Asia Pacific,Supply Chain,State-Sponsored,164678,18.09,92536,52.34,5.86,10,14359,0,1,0
INC-01153,2021-03-20,Energy,North America,Phishing,Hacktivist,55304,31.57,24051,64.38,5.05,12,0,0,0,0
INC-01154,2023-03-24,Technology,Europe,DDoS,Unknown,69696,4.6,40794,2.58,2.07,12,10626,1,0,0
INC-01155,2022-09-07,Retail,Europe,Phishing,Insider,31719,19.2,56645,14.88,3.49,5,35614,1,0,0
INC-01156,2023-03-24,Education,North America,Phishing,Cybercriminal Group,39194,13.08,0,33.27,2.84,7,43126,1,0,0
INC-01157,2022-12-22,Finance,Europe,Ransomware,Insider,78132,62.14,243732,23.91,9.5,19,34316,1,1,0
INC-01158,2021-08-28,Education,Europe,DDoS,Cybercriminal Group,22468,18.28,111185,53.37,4.44,8,12646,0,0,0
INC-01159,2023-10-22,Manufacturing,Europe,DDoS,State-Sponsored,67789,45.19,126069,24.16,6.06,13,0,0,0,0
INC-01160,2022-01-15,Healthcare,Asia Pacific,DDoS,State-Sponsored,61964,38.37,20252,54.29,8.01,17,18289,1,0,0
INC-01161,2024-05-14,Retail,Europe,Insider Threat,Unknown,35498,24.89,69354,15.56,5.91,2,0,1,1,0
INC-01162,2023-06-16,Finance,Europe,Credential Theft,Unknown,124586,16.28,19617,62.01,7.2,13,0,0,1,0
INC-01163,2022-04-02,Government,Europe,Insider Threat,State-Sponsored,6451,34.36,0,37.44,8.67,14,87035,1,1,0
INC-01164,2021-02-24,Finance,Latin America,Ransomware,Unknown,143500,31.1,0,30.31,8.68,13,46556,0,1,0
INC-01165,2023-03-07,Technology,Latin America,DDoS,Insider,85029,11.52,51968,14.27,3.91,13,18391,1,0,1
INC-01166,2024-12-16,Healthcare,Asia Pacific,Phishing,Cybercriminal Group,107926,12.77,97547,7.18,2.88,8,8401,1,0,0
INC-01167,2021-11-30,Manufacturing,Latin America,Credential Theft,Cybercriminal Group,199138,9.41,48260,47.26,6.1,9,42263,0,1,0
INC-01168,2024-12-15,Retail,Latin America,DDoS,Unknown,521338,32.99,2320,29.12,6.25,8,57710,0,0,0
INC-01169,2022-01-21,Education,Europe,Phishing,Cybercriminal Group,232880,40.09,61446,28.55,8.59,13,29316,1,1,0
INC-01170,2024-05-06,Technology,Europe,Phishing,State-Sponsored,256821,52.52,13720,27.41,6.77,15,34589,0,0,0
INC-01171,2022-04-11,Finance,North America,Ransomware,State-Sponsored,149334,47.37,18712,15.64,7.52,15,0,0,0,0
INC-01172,2021-06-10,Healthcare,Latin America,Credential Theft,Unknown,119936,30.74,0,43.41,8.42,10,126957,0,1,0
INC-01173,2022-02-21,Manufacturing,Middle East & Africa,Supply Chain,Insider,33312,13.18,0,25.47,4.08,5,0,1,1,0
INC-01174,2025-01-17,Technology,Middle East & Africa,Phishing,Insider,39015,22.66,0,37.55,4.1,18,0,1,0,0
INC-01175,2021-12-09,Education,Asia Pacific,Ransomware,Cybercriminal Group,94022,66.78,0,40.15,9.8,11,91479,0,1,0
INC-01176,2025-01-10,Healthcare,Europe,Supply Chain,Cybercriminal Group,162195,31.14,25799,48.45,6.26,10,14774,0,0,0
INC-01177,2021-05-09,Retail,North America,Phishing,Unknown,174018,10.68,58357,1,3.12,6,26826,1,0,0
INC-01178,2023-08-15,Retail,Middle East & Africa,Phishing,Insider,180898,30.45,39833,37.6,4.99,10,6377,0,0,0
INC-01179,2024-02-19,Technology,Latin America,DDoS,Insider,45015,38.42,0,30.23,7.36,3,14422,1,1,0
INC-01180,2021-09-10,Healthcare,Middle East & Africa,Credential Theft,Unknown,147247,0.5,136634,1,5.75,9,0,1,1,0
INC-01181,2022-12-07,Manufacturing,Latin America,Phishing,Insider,47488,0.5,27300,47.42,4.48,18,0,0,0,0
INC-01182,2021-04-21,Energy,Latin America,Malware,State-Sponsored,295982,37.92,0,31.98,6.6,6,41579,0,0,1
INC-01183,2021-01-28,Energy,North America,DDoS,Hacktivist,46092,45.11,0,13.14,8.02,7,16282,0,1,0
INC-01184,2024-08-01,Manufacturing,Middle East & Africa,Malware,Hacktivist,4751,35.9,24918,15.67,4.75,8,34185,1,0,0
INC-01185,2023-11-01,Manufacturing,Asia Pacific,Malware,Hacktivist,13464,52.65,130656,32.96,6.82,2,20369,0,0,0
INC-01186,2021-05-06,Healthcare,Middle East & Africa,Phishing,Cybercriminal Group,99220,22.52,0,64.54,6.94,13,0,0,0,0
INC-01187,2021-06-08,Technology,Middle East & Africa,Ransomware,Unknown,58148,27.63,381373,63.57,8.25,15,0,1,1,0
INC-01188,2023-09-16,Technology,Middle East & Africa,Ransomware,Cybercriminal Group,36888,66.58,134707,42.03,8.58,13,30940,0,1,0
INC-01189,2022-10-25,Retail,Latin America,Malware,State-Sponsored,51747,27.84,13849,17.49,3.63,10,52462,1,0,0
INC-01190,2023-11-16,Finance,Middle East & Africa,Ransomware,Hacktivist,181831,30.24,206966,36.67,5.32,9,7848,0,0,0
INC-01191,2025-01-31,Finance,Asia Pacific,Supply Chain,Hacktivist,215456,20.23,75778,16.08,5.59,8,0,1,0,1
INC-01192,2021-05-08,Energy,Middle East & Africa,Insider Threat,State-Sponsored,312599,36.16,68915,28.1,7.21,7,18379,0,1,0
INC-01193,2025-01-23,Energy,Europe,Ransomware,Hacktivist,158341,2.08,112114,47.69,2.78,15,323,0,0,0
INC-01194,2021-12-25,Healthcare,Asia Pacific,Malware,State-Sponsored,177742,22.51,63729,15.72,5.94,10,0,1,0,0
INC-01195,2021-02-08,Education,Latin America,Supply Chain,Unknown,218786,12.02,23932,36.54,5.32,11,36219,1,0,1
INC-01196,2021-04-27,Government,Latin America,Phishing,Cybercriminal Group,36723,52.43,105218,71.5,9.52,7,0,0,0,0
INC-01197,2023-01-18,Education,Latin America,Phishing,State-Sponsored,34820,14.5,28278,41.37,4.01,18,32709,0,0,0
INC-01198,2025-02-14,Energy,Latin America,Supply Chain,Unknown,4705,20.55,29432,20.59,4.98,11,1048,1,1,0
INC-01199,2024-10-31,Finance,Asia Pacific,Phishing,Hacktivist,25702,20.68,37770,20.63,5.69,7,0,1,0,0
INC-01200,2024-06-19,Technology,Middle East & Africa,Insider Threat,Hacktivist,16686,44.49,21958,28.78,6.46,6,0,1,1,0
INC-01201,2022-10-15,Energy,Latin America,Insider Threat,Cybercriminal Group,92691,46.63,0,55.39,6.38,12,0,1,0,0
INC-01202,2022-03-16,Finance,Latin America,Ransomware,Unknown,86901,31.88,261480,65.41,7.02,11,0,0,0,0
INC-01203,2022-01-19,Technology,North America,Credential Theft,Insider,38340,19.2,13091,64.13,5.64,11,7276,0,0,0
INC-01204,2024-06-25,Technology,Latin America,Credential Theft,Cybercriminal Group,81827,23.62,60002,26.01,4.39,10,37414,1,0,0
INC-01205,2021-08-08,Technology,Middle East & Africa,Phishing,Insider,79962,20.8,5707,38.52,3.74,7,49548,1,0,0
INC-01206,2024-02-14,Education,Europe,Ransomware,Cybercriminal Group,30000,38.0,0,24.07,7.65,11,1704,1,0,1
INC-01207,2023-07-07,Technology,Middle East & Africa,Credential Theft,Insider,708657,37.43,86110,44.77,9.36,9,17870,0,1,0
INC-01208,2022-09-24,Finance,North America,Insider Threat,Insider,29034,26.16,0,51.18,8.6,4,25196,0,1,0
INC-01209,2022-12-14,Retail,Latin America,Credential Theft,Unknown,15178,23.68,57148,38.52,4.63,6,85262,1,1,0
INC-01210,2021-03-12,Education,Europe,Credential Theft,State-Sponsored,369375,23.55,60270,37.78,5.51,4,0,1,1,0
INC-01211,2021-08-31,Education,Asia Pacific,Ransomware,State-Sponsored,45487,7.13,214408,2.69,3.45,15,23726,1,0,0
INC-01212,2021-11-22,Technology,North America,Credential Theft,Unknown,175611,13.99,77548,26.3,6.27,14,0,1,1,1
INC-01213,2025-01-24,Technology,Asia Pacific,Supply Chain,Unknown,275901,31.97,56787,54.69,7.03,14,39078,0,1,1
INC-01214,2024-10-02,Retail,Latin America,Credential Theft,Hacktivist,48147,35.25,0,28.38,6.88,6,0,1,1,0
INC-01215,2023-08-03,Energy,Latin America,Ransomware,Cybercriminal Group,828304,38.68,418179,1.02,9.9,11,0,0,1,0
INC-01216,2023-05-27,Retail,North America,Malware,Cybercriminal Group,33367,45.9,22377,37.48,7.89,3,0,0,0,1
INC-01217,2024-01-17,Finance,North America,Supply Chain,Hacktivist,21815,16.26,0,33.8,5.68,9,8203,1,0,1
INC-01218,2022-05-14,Healthcare,Asia Pacific,Ransomware,Cybercriminal Group,53843,17.02,96871,18.14,6.16,14,47265,1,1,0
INC-01219,2024-10-05,Education,Europe,Malware,Insider,99858,18.07,95385,21.36,4.35,4,35030,1,0,0
INC-01220,2024-12-11,Energy,Latin America,Insider Threat,Cybercriminal Group,190863,43.72,61844,27.79,9.02,2,43865,0,1,0
INC-01221,2021-10-15,Manufacturing,Asia Pacific,Supply Chain,Unknown,312840,15.74,109614,1,5.3,21,26053,1,1,0
INC-01222,2024-06-14,Technology,Middle East & Africa,Ransomware,Unknown,318642,22.41,114033,9.71,4.01,6,0,1,0,0
INC-01223,2022-12-04,Healthcare,Asia Pacific,Phishing,Cybercriminal Group,63734,40.85,11350,46.17,8.1,14,32344,0,0,1
INC-01224,2023-01-21,Manufacturing,Asia Pacific,Malware,Hacktivist,23158,7.54,54562,29.03,2.43,5,7215,1,0,0
INC-01225,2024-04-05,Energy,Middle East & Africa,Phishing,Hacktivist,114145,35.52,31188,47.83,4.84,11,41255,1,0,0
INC-01226,2023-12-29,Retail,Middle East & Africa,Phishing,Unknown,127108,11.07,92873,49.17,4.95,8,10094,1,1,0
INC-01227,2022-04-30,Education,Europe,Malware,Cybercriminal Group,198360,33.59,36394,56.64,7.9,17,39593,0,1,0
INC-01228,2024-07-29,Technology,North America,Insider Threat,Hacktivist,25742,57.58,80573,84.55,7.23,14,15465,1,0,0
INC-01229,2024-08-06,Retail,Middle East & Africa,Insider Threat,State-Sponsored,39150,30.31,23813,18.82,4.68,13,0,0,0,0
INC-01230,2025-01-23,Government,Asia Pacific,Ransomware,Unknown,109754,35.44,301185,53.45,6.87,8,158237,0,1,0
INC-01231,2021-09-10,Education,Europe,Phishing,Hacktivist,426377,37.46,0,15.29,5.13,8,19154,0,0,0
INC-01232,2021-03-13,Healthcare,Europe,Supply Chain,State-Sponsored,22906,35.11,0,12.8,5.71,12,0,0,0,0
INC-01233,2023-01-23,Manufacturing,Europe,Ransomware,Insider,41802,41.41,349113,93.47,8.55,8,29847,1,1,0
INC-01234,2023-01-22,Finance,North America,Credential Theft,Insider,32042,73.5,50954,29.51,9.95,11,128019,0,1,0
INC-01235,2023-01-16,Technology,North America,Phishing,Insider,245962,14.84,43149,61.01,5.45,17,17360,1,0,0
INC-01236,2022-10-02,Finance,Middle East & Africa,Insider Threat,Unknown,107223,41.74,61570,1,7.87,9,97665,0,1,0
INC-01237,2023-03-25,Finance,Middle East & Africa,Credential Theft,Cybercriminal Group,153732,31.27,49165,18.19,6.49,4,0,1,0,0
INC-01238,2023-04-12,Healthcare,Middle East & Africa,Insider Threat,Cybercriminal Group,270381,36.17,61209,31.9,8.37,3,112393,0,1,0
INC-01239,2025-03-20,Energy,Middle East & Africa,Phishing,Hacktivist,118429,10.13,20308,55.49,5.97,9,53983,0,0,1
INC-01240,2021-07-02,Retail,Middle East & Africa,Ransomware,Cybercriminal Group,82488,65.2,329288,56.48,7.38,13,57524,0,0,0
INC-01241,2021-07-20,Finance,Europe,Credential Theft,State-Sponsored,104328,32.71,41375,56.42,8.74,12,89613,0,1,0
INC-01242,2024-06-04,Finance,North America,Phishing,Hacktivist,60697,11.43,0,45.17,5.45,16,17793,0,0,0
INC-01243,2023-01-30,Finance,Latin America,DDoS,Insider,51333,26.19,29675,32.12,8.4,12,131871,0,1,0
INC-01244,2024-06-26,Technology,Middle East & Africa,Phishing,Insider,122058,27.44,0,57.71,4.82,9,21516,0,0,0
INC-01245,2023-10-06,Education,Middle East & Africa,Supply Chain,Unknown,75883,35.06,10578,56.04,8.31,17,0,0,1,1
INC-01246,2023-06-11,Energy,Asia Pacific,Credential Theft,Unknown,517807,44.21,47883,31.96,6.67,15,10937,1,0,0
INC-01247,2021-08-14,Finance,Latin America,Insider Threat,Cybercriminal Group,48361,22.49,20539,66.69,5.47,5,69080,0,0,0
INC-01248,2021-06-23,Education,Europe,Credential Theft,Insider,45455,46.5,33381,46.88,7.9,9,17669,0,1,0
INC-01249,2024-03-10,Finance,Asia Pacific,Credential Theft,Hacktivist,70344,13.72,7067,23.54,4.66,7,20373,1,0,0
INC-01250,2022-11-25,Retail,Latin America,Phishing,Insider,57882,25.11,63317,46.54,3.16,7,12159,1,0,0
INC-01251,2024-04-04,Energy,Middle East & Africa,DDoS,Unknown,147512,13.03,19179,50.66,3.49,12,13458,0,0,0
INC-01252,2024-12-24,Government,North America,Insider Threat,Cybercriminal Group,87815,31.3,42059,91.25,8.98,11,0,0,1,0
INC-01253,2024-03-12,Education,Asia Pacific,Credential Theft,Cybercriminal Group,45345,25.59,117636,40.54,7.21,10,32750,0,1,0
INC-01254,2024-08-30,Manufacturing,North America,Ransomware,Unknown,48563,50.63,257974,63.77,8.24,9,28715,0,1,0
INC-01255,2022-10-05,Retail,Latin America,Supply Chain,State-Sponsored,24535,14.22,47630,47.03,5.01,8,0,0,0,0
INC-01256,2024-11-30,Education,North America,DDoS,Cybercriminal Group,98551,16.76,1172,10.62,3.42,7,0,1,0,0
INC-01257,2023-11-15,Retail,Europe,Ransomware,Hacktivist,119671,6.32,364828,21.64,5.29,16,0,1,0,1
INC-01258,2023-06-28,Manufacturing,Asia Pacific,Insider Threat,Hacktivist,37682,20.87,0,54.97,5.98,9,0,0,1,0
INC-01259,2024-05-21,Energy,Middle East & Africa,Malware,Unknown,148276,13.78,0,35.92,4.28,11,19529,1,0,0
INC-01260,2024-07-26,Healthcare,Asia Pacific,Phishing,Unknown,170538,33.75,12976,29.6,6.91,5,0,0,0,0
INC-01261,2025-03-31,Energy,Europe,Ransomware,Unknown,105232,23.72,65922,1.71,4.53,9,82214,0,0,0
INC-01262,2022-03-12,Healthcare,North America,Credential Theft,Hacktivist,19795,8.91,4439,18.47,4.35,8,33951,1,0,0
INC-01263,2023-12-13,Finance,Europe,Malware,Cybercriminal Group,78253,18.43,26797,59.18,5.5,7,21386,0,0,0
INC-01264,2021-05-05,Technology,Asia Pacific,Insider Threat,Insider,45634,8.34,78252,70.84,4.94,7,0,1,1,0
INC-01265,2024-12-31,Manufacturing,Asia Pacific,Ransomware,Hacktivist,21125,30.37,228031,4.21,4.58,9,0,0,1,0
INC-01266,2024-02-24,Finance,Latin America,Credential Theft,Hacktivist,447265,31.39,0,33.92,6.14,6,68487,1,0,0
INC-01267,2023-04-02,Technology,North America,Phishing,Insider,322312,0.5,108067,34.22,2.41,13,4972,1,0,0
INC-01268,2024-03-07,Energy,North America,Phishing,Insider,27864,33.11,63866,28.34,4.67,5,0,0,0,0
INC-01269,2023-10-22,Energy,North America,Insider Threat,Unknown,27701,5.4,73216,18.12,4.11,11,37040,1,1,0
INC-01270,2022-09-07,Retail,North America,Ransomware,State-Sponsored,281581,34.31,244842,1,6.77,4,0,1,1,0
INC-01271,2024-08-17,Government,Latin America,Phishing,Cybercriminal Group,46140,42.17,28150,1,7.77,9,0,0,1,0
INC-01272,2022-08-16,Energy,Latin America,Phishing,Unknown,23531,71.96,78272,69.15,9.43,13,5335,1,0,0
INC-01273,2022-09-21,Government,Middle East & Africa,DDoS,Insider,27497,26.33,0,46.5,7.44,12,0,1,1,0
INC-01274,2022-07-30,Retail,Asia Pacific,Ransomware,State-Sponsored,47568,0.5,152699,49.37,4.19,9,12986,0,1,0
INC-01275,2022-03-26,Technology,Europe,Phishing,Insider,227435,21.09,0,29.67,5.35,12,0,1,0,1
INC-01276,2024-11-27,Education,Europe,Insider Threat,State-Sponsored,15296,8.59,61626,31.29,3.64,9,24986,0,0,0
INC-01277,2024-02-24,Retail,Latin America,Insider Threat,State-Sponsored,13597,28.47,35116,27.94,4.67,18,0,1,0,0
INC-01278,2024-09-26,Finance,Asia Pacific,DDoS,State-Sponsored,10295,0.5,45679,19.6,4.48,16,41405,1,0,0
INC-01279,2023-09-09,Government,North America,Phishing,Unknown,353489,13.09,43072,63.95,6.24,12,22787,0,0,0
INC-01280,2024-09-16,Manufacturing,Europe,Phishing,Cybercriminal Group,52838,21.23,7482,33.16,5.25,10,6532,1,0,0
INC-01281,2024-08-30,Healthcare,Europe,Credential Theft,Hacktivist,118326,58.04,61096,10.47,8.13,13,0,0,0,0
INC-01282,2023-06-20,Education,Europe,DDoS,Unknown,118021,0.5,120896,16.86,3.77,6,11572,1,0,0
INC-01283,2022-07-12,Retail,North America,Phishing,State-Sponsored,18283,0.5,0,35.17,5.5,12,14044,1,0,1
INC-01284,2024-09-09,Manufacturing,Asia Pacific,Phishing,State-Sponsored,195743,46.87,11117,50.37,7.47,13,0,0,0,0
INC-01285,2021-04-17,Education,North America,Ransomware,Insider,14574,40.88,390514,15.15,6.15,8,12443,0,1,0
INC-01286,2024-12-19,Retail,North America,Credential Theft,State-Sponsored,335731,29.24,0,26.49,6.3,12,0,1,1,0
INC-01287,2022-10-26,Healthcare,Europe,Ransomware,Cybercriminal Group,11558,10.57,151497,12.55,6.85,13,3766,0,1,0
INC-01288,2024-03-02,Manufacturing,Asia Pacific,DDoS,Cybercriminal Group,82042,33.03,41272,84.75,6.8,10,0,1,0,0
INC-01289,2024-07-02,Education,North America,DDoS,Insider,35970,54.1,0,46.04,7.17,11,89713,0,0,0
INC-01290,2024-08-25,Education,Middle East & Africa,Supply Chain,Hacktivist,45869,57.49,68380,57.83,8.18,14,0,0,1,0
INC-01291,2022-05-06,Government,Asia Pacific,Ransomware,Cybercriminal Group,154186,0.5,300878,49.69,3.85,15,44593,0,0,0
INC-01292,2024-11-29,Education,Middle East & Africa,Insider Threat,Cybercriminal Group,55715,18.7,0,34.81,4.83,16,6325,1,0,0
INC-01293,2023-08-04,Energy,North America,Phishing,State-Sponsored,280043,15.63,35672,55.56,5.49,9,0,1,0,0
INC-01294,2023-01-30,Retail,Europe,Ransomware,State-Sponsored,73974,1.76,382800,15.29,3.81,17,23286,0,0,0
INC-01295,2024-05-14,Education,Latin America,Supply Chain,Hacktivist,98331,10.0,40893,37.04,6.73,18,18846,0,1,1
